label,area,soil_type,ph,n,p,k,humidity,temperature,rainfall
tomatoes,,sandy loam,6.75,95.0,16.0,46.0,90.14,27.08,24.45
muskmelon,,,6.74669542,95.0,16.0,46.0,90.14362622,27.0767265,24.4514648
muskmelon,,,6.74669542,95.0,16.0,46.0,90.14362622,27.076726500000003,24.4514648
tomatoes,,sandy loam,6.41,117.0,25.0,53.0,92.13,29.12,24.52
tomatoes,,sandy loam,6.41,117.0,25.0,53.0,92.13,29.12,24.52
tomatoes,,sandy loam,6.41,117.0,25.0,53.0,92.13,29.12,24.52
muskmelon,,,6.413927319,117.0,25.0,53.0,92.12543021,29.11858526,24.52020164
muskmelon,,,6.413927319,117.0,25.0,53.0,92.12543021,29.11858526,24.52020164
muskmelon,,,6.186770318,85.0,21.0,47.0,90.60932469,29.87331077,24.69720481
muskmelon,,,6.186770318,85.0,21.0,47.0,90.60932469,29.87331077,24.69720481
tomatoes,,sandy loam,6.19,85.0,21.0,47.0,90.61,29.87,24.7
tomatoes,,sandy loam,6.19,85.0,21.0,47.0,90.61,29.87,24.7
tomatoes,,sandy loam,6.19,85.0,21.0,47.0,90.61,29.87,24.7
tomatoes,,sandy loam,6.19,85.0,21.0,47.0,90.61,29.87,24.7
tomatoes,,sandy loam,6.19,85.0,21.0,47.0,90.61,29.87,24.7
muskmelon,,,6.585872508,106.0,16.0,54.0,91.69532178,28.96017885,24.7458198
muskmelon,,,6.585872508,106.0,16.0,54.0,91.69532178,28.96017885,24.7458198
tomatoes,,sandy loam,6.59,106.0,16.0,54.0,91.7,28.96,24.75
tomatoes,,sandy loam,6.59,106.0,16.0,54.0,91.7,28.96,24.75
tomatoes,,sandy loam,6.4,111.0,5.0,50.0,91.8,27.59,24.84
tomatoes,,sandy loam,6.4,111.0,5.0,50.0,91.8,27.59,24.84
muskmelon,,,6.399891457,111.0,5.0,50.0,91.79742953,27.59350075,24.84266123
muskmelon,,,6.399891457000001,111.0,5.0,50.0,91.79742953,27.59350075,24.84266123
muskmelon,,,6.243673725,110.0,22.0,47.0,91.82172592,29.03157242,24.93861254
muskmelon,,,6.243673725,110.0,22.0,47.0,91.82172592,29.03157242,24.93861254
tomatoes,,sandy loam,6.24,110.0,22.0,47.0,91.82,29.03,24.94
tomatoes,,sandy loam,6.24,110.0,22.0,47.0,91.82,29.03,24.94
tomatoes,,sandy loam,6.38,89.0,25.0,50.0,91.35,27.05,25.08
tomatoes,,sandy loam,6.38,89.0,25.0,50.0,91.35,27.05,25.08
muskmelon,,,6.375923383,89.0,25.0,50.0,91.34685096,27.04863538,25.08146686
muskmelon,,,6.375923383,89.0,25.0,50.0,91.34685096,27.04863538,25.08146686
tomatoes,,sandy loam,6.03,95.0,7.0,45.0,90.8,27.3,25.09
tomatoes,,sandy loam,6.03,95.0,7.0,45.0,90.8,27.3,25.09
tomatoes,,sandy loam,6.03,95.0,7.0,45.0,90.8,27.3,25.09
tomatoes,,sandy loam,6.03,95.0,7.0,45.0,90.8,27.3,25.09
tomatoes,,sandy loam,6.03,95.0,7.0,45.0,90.8,27.3,25.09
muskmelon,,,6.031665834,95.0,7.0,45.0,90.80015308,27.30008597,25.09484511
muskmelon,,,6.031665834,95.0,7.0,45.0,90.80015308,27.30008597,25.09484511
muskmelon,,,6.161123579,108.0,22.0,47.0,91.72742702,28.53545677,25.1290048
muskmelon,,,6.161123579,108.0,22.0,47.0,91.72742702,28.53545677,25.1290048
tomatoes,,sandy loam,6.16,108.0,22.0,47.0,91.73,28.54,25.13
tomatoes,,sandy loam,6.16,108.0,22.0,47.0,91.73,28.54,25.13
tomatoes,,sandy loam,6.16,108.0,22.0,47.0,91.73,28.54,25.13
tomatoes,,sandy loam,6.16,108.0,22.0,47.0,91.73,28.54,25.13
tomatoes,,sandy loam,6.12,117.0,19.0,55.0,91.78,28.8,25.16
tomatoes,,sandy loam,6.12,117.0,19.0,55.0,91.78,28.8,25.16
tomatoes,,sandy loam,6.12,117.0,19.0,55.0,91.78,28.8,25.16
muskmelon,,,6.121745389,117.0,19.0,55.0,91.78336933,28.80311922,25.16359891
muskmelon,,,6.121745389,117.0,19.0,55.0,91.78336933,28.80311922,25.16359891
muskmelon,,,6.740983646,113.0,6.0,52.0,90.35567642,27.76317235,25.21609113
muskmelon,,,6.740983646,113.0,6.0,52.0,90.35567642,27.76317235,25.21609113
tomatoes,,sandy loam,6.74,113.0,6.0,52.0,90.36,27.76,25.22
tomatoes,,sandy loam,6.74,113.0,6.0,52.0,90.36,27.76,25.22
tomatoes,,sandy loam,6.74,113.0,6.0,52.0,90.36,27.76,25.22
tomatoes,,sandy loam,6.74,113.0,6.0,52.0,90.36,27.76,25.22
tomatoes,,sandy loam,6.74,113.0,6.0,52.0,90.36,27.76,25.22
tomatoes,,sandy loam,6.74,113.0,6.0,52.0,90.36,27.76,25.22
tomatoes,,sandy loam,6.74,113.0,6.0,52.0,90.36,27.76,25.22
tomatoes,,sandy loam,6.74,113.0,6.0,52.0,90.36,27.76,25.22
tomatoes,,sandy loam,6.78,84.0,18.0,46.0,93.42,27.09,25.32
tomatoes,,sandy loam,6.78,84.0,18.0,46.0,93.42,27.09,25.32
tomatoes,,sandy loam,6.78,84.0,18.0,46.0,93.42,27.09,25.32
tomatoes,,sandy loam,6.78,84.0,18.0,46.0,93.42,27.09,25.32
tomatoes,,sandy loam,6.78,84.0,18.0,46.0,93.42,27.09,25.32
tomatoes,,sandy loam,6.78,84.0,18.0,46.0,93.42,27.09,25.32
muskmelon,,,6.781050373,84.0,18.0,46.0,93.42402083,27.08808014,25.32159689
muskmelon,,,6.781050372999999,84.0,18.0,46.0,93.42402083,27.08808014,25.32159689
tomatoes,,sandy loam,6.7,83.0,7.0,45.0,90.74,29.08,25.33
tomatoes,,sandy loam,6.7,83.0,7.0,45.0,90.74,29.08,25.33
muskmelon,,,6.704104127,83.0,7.0,45.0,90.73891887,29.08417927,25.33014238
muskmelon,,,6.704104127000001,83.0,7.0,45.0,90.73891887,29.08417927,25.33014238
muskmelon,,,6.646962425,88.0,17.0,52.0,90.75284363,29.90415889,25.37828397
muskmelon,,,6.646962425,88.0,17.0,52.0,90.75284363,29.90415889,25.37828397
tomatoes,,sandy loam,6.65,88.0,17.0,52.0,90.75,29.9,25.38
tomatoes,,sandy loam,6.65,88.0,17.0,52.0,90.75,29.9,25.38
tomatoes,,sandy loam,6.65,88.0,17.0,52.0,90.75,29.9,25.38
tomatoes,,sandy loam,6.65,88.0,17.0,52.0,90.75,29.9,25.38
tomatoes,,sandy loam,6.07,114.0,30.0,51.0,90.07,29.25,25.93
tomatoes,,sandy loam,6.07,114.0,30.0,51.0,90.07,29.25,25.93
tomatoes,,sandy loam,6.07,114.0,30.0,51.0,90.07,29.25,25.93
tomatoes,,sandy loam,6.07,114.0,30.0,51.0,90.07,29.25,25.93
tomatoes,,sandy loam,6.07,114.0,30.0,51.0,90.07,29.25,25.93
tomatoes,,sandy loam,6.07,114.0,30.0,51.0,90.07,29.25,25.93
tomatoes,,sandy loam,6.07,114.0,30.0,51.0,90.07,29.25,25.93
tomatoes,,sandy loam,6.07,114.0,30.0,51.0,90.07,29.25,25.93
tomatoes,,sandy loam,6.07,114.0,30.0,51.0,90.07,29.25,25.93
tomatoes,,sandy loam,6.07,114.0,30.0,51.0,90.07,29.25,25.93
muskmelon,,,6.069171847,114.0,30.0,51.0,90.06998135,29.24908541,25.93496537
muskmelon,,,6.069171847000001,114.0,30.0,51.0,90.06998135,29.24908541,25.93496537
muskmelon,,,6.365956658,100.0,14.0,49.0,91.07574233,29.48882958,26.01909355
muskmelon,,,6.365956657999999,100.0,14.0,49.0,91.07574233,29.48882958,26.01909355
tomatoes,,sandy loam,6.37,100.0,14.0,49.0,91.08,29.49,26.02
tomatoes,,sandy loam,6.37,100.0,14.0,49.0,91.08,29.49,26.02
tomatoes,,sandy loam,6.37,100.0,14.0,49.0,91.08,29.49,26.02
tomatoes,,sandy loam,6.37,100.0,14.0,49.0,91.08,29.49,26.02
tomatoes,,sandy loam,6.37,100.0,14.0,49.0,91.08,29.49,26.02
tomatoes,,sandy loam,6.37,100.0,14.0,49.0,91.08,29.49,26.02
muskmelon,,,6.640470863,95.0,30.0,52.0,90.33698678,29.48069921,26.0365768
muskmelon,,,6.640470862999999,95.0,30.0,52.0,90.33698678,29.48069921,26.0365768
tomatoes,,sandy loam,6.64,95.0,30.0,52.0,90.34,29.48,26.04
tomatoes,,sandy loam,6.64,95.0,30.0,52.0,90.34,29.48,26.04
muskmelon,,,6.201797639,108.0,26.0,52.0,94.26765349,28.82629037,26.23838511
muskmelon,,,6.201797639,108.0,26.0,52.0,94.26765349,28.82629037,26.23838511
tomatoes,,sandy loam,6.2,108.0,26.0,52.0,94.27,28.83,26.24
tomatoes,,sandy loam,6.2,108.0,26.0,52.0,94.27,28.83,26.24
tomatoes,,sandy loam,6.08,81.0,25.0,49.0,93.25,29.87,26.26
tomatoes,,sandy loam,6.08,81.0,25.0,49.0,93.25,29.87,26.26
tomatoes,,sandy loam,6.08,81.0,25.0,49.0,93.25,29.87,26.26
tomatoes,,sandy loam,6.08,81.0,25.0,49.0,93.25,29.87,26.26
tomatoes,,sandy loam,6.08,81.0,25.0,49.0,93.25,29.87,26.26
tomatoes,,sandy loam,6.08,81.0,25.0,49.0,93.25,29.87,26.26
tomatoes,,sandy loam,6.08,81.0,25.0,49.0,93.25,29.87,26.26
muskmelon,,,6.076459669,81.0,25.0,49.0,93.25103208,29.86895762,26.26243014
muskmelon,,,6.076459669,81.0,25.0,49.0,93.25103208,29.86895762,26.26243014
muskmelon,,,6.185053234,101.0,17.0,47.0,94.72981338,29.49401389,26.30820876
muskmelon,,,6.185053234,101.0,17.0,47.0,94.72981338,29.49401389,26.30820876
tomatoes,,sandy loam,6.19,101.0,17.0,47.0,94.73,29.49,26.31
tomatoes,,sandy loam,6.19,101.0,17.0,47.0,94.73,29.49,26.31
tomatoes,,sandy loam,6.19,101.0,17.0,47.0,94.73,29.49,26.31
tomatoes,,sandy loam,6.19,101.0,17.0,47.0,94.73,29.49,26.31
tomatoes,,sandy loam,6.19,101.0,17.0,47.0,94.73,29.49,26.31
tomatoes,,sandy loam,6.19,101.0,17.0,47.0,94.73,29.49,26.31
tomatoes,,sandy loam,6.19,101.0,17.0,47.0,94.73,29.49,26.31
tomatoes,,sandy loam,6.19,101.0,17.0,47.0,94.73,29.49,26.31
tomatoes,,sandy loam,6.19,101.0,17.0,47.0,94.73,29.49,26.31
tomatoes,,sandy loam,6.19,101.0,17.0,47.0,94.73,29.49,26.31
tomatoes,,sandy loam,6.19,101.0,17.0,47.0,94.73,29.49,26.31
tomatoes,,sandy loam,6.19,101.0,17.0,47.0,94.73,29.49,26.31
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
tomatoes,,sandy loam,6.53,114.0,27.0,48.0,93.04,27.82,26.32
muskmelon,,,6.528404378,114.0,27.0,48.0,93.03555162,27.82054812,26.32405487
muskmelon,,,6.528404377999999,114.0,27.0,48.0,93.03555162,27.82054812,26.32405487
muskmelon,,,6.732049075,120.0,23.0,55.0,91.60666594,27.84492803,26.47844429
muskmelon,,,6.732049075,120.0,23.0,55.0,91.60666594,27.84492803,26.47844429
tomatoes,,sandy loam,6.66,99.0,29.0,55.0,91.46,29.19,26.48
tomatoes,,sandy loam,6.73,120.0,23.0,55.0,91.61,27.84,26.48
tomatoes,,sandy loam,6.73,120.0,23.0,55.0,91.61,27.84,26.48
tomatoes,,sandy loam,6.66,99.0,29.0,55.0,91.46,29.19,26.48
tomatoes,,sandy loam,6.73,120.0,23.0,55.0,91.61,27.84,26.48
tomatoes,,sandy loam,6.73,120.0,23.0,55.0,91.61,27.84,26.48
tomatoes,,sandy loam,6.66,99.0,29.0,55.0,91.46,29.19,26.48
tomatoes,,sandy loam,6.66,99.0,29.0,55.0,91.46,29.19,26.48
tomatoes,,sandy loam,6.66,99.0,29.0,55.0,91.46,29.19,26.48
tomatoes,,sandy loam,6.66,99.0,29.0,55.0,91.46,29.19,26.48
tomatoes,,sandy loam,6.66,99.0,29.0,55.0,91.46,29.19,26.48
tomatoes,,sandy loam,6.73,120.0,23.0,55.0,91.61,27.84,26.48
tomatoes,,sandy loam,6.73,120.0,23.0,55.0,91.61,27.84,26.48
muskmelon,,,6.660954816,99.0,29.0,55.0,91.46241065,29.19378695,26.48240255
muskmelon,,,6.660954816,99.0,29.0,55.0,91.46241065,29.19378695,26.48240255
muskmelon,,,6.442810053,82.0,13.0,52.0,94.86907886,27.11535046,26.51924782
muskmelon,,,6.442810053,82.0,13.0,52.0,94.86907886,27.11535046,26.51924782
tomatoes,,sandy loam,6.37,100.0,17.0,48.0,94.3,29.73,26.52
tomatoes,,sandy loam,6.37,100.0,17.0,48.0,94.3,29.73,26.52
tomatoes,,sandy loam,6.44,82.0,13.0,52.0,94.87,27.12,26.52
tomatoes,,sandy loam,6.37,100.0,17.0,48.0,94.3,29.73,26.52
tomatoes,,sandy loam,6.44,82.0,13.0,52.0,94.87,27.12,26.52
muskmelon,,,6.367800632,100.0,17.0,48.0,94.29753295,29.72791119,26.52364146
muskmelon,,,6.367800632000001,100.0,17.0,48.0,94.29753295,29.72791119,26.52364146
muskmelon,,,6.159050816,82.0,18.0,48.0,94.16748386,29.09588297,26.70581328
muskmelon,,,6.1590508160000015,82.0,18.0,48.0,94.16748386,29.09588297,26.70581328
tomatoes,,sandy loam,6.16,82.0,18.0,48.0,94.17,29.1,26.71
tomatoes,,sandy loam,6.16,82.0,18.0,48.0,94.17,29.1,26.71
muskmelon,,,6.168757984,119.0,5.0,55.0,94.30111601,29.68846716,26.83924845
muskmelon,,,6.168757984,119.0,5.0,55.0,94.30111601,29.68846716,26.83924845
tomatoes,,sandy loam,6.17,119.0,5.0,55.0,94.3,29.69,26.84
tomatoes,,sandy loam,6.17,119.0,5.0,55.0,94.3,29.69,26.84
tomatoes,,sandy loam,6.17,119.0,5.0,55.0,94.3,29.69,26.84
tomatoes,,sandy loam,6.17,119.0,5.0,55.0,94.3,29.69,26.84
tomatoes,,sandy loam,6.16,98.0,7.0,45.0,92.51,27.79,26.85
tomatoes,,sandy loam,6.16,98.0,7.0,45.0,92.51,27.79,26.85
tomatoes,,sandy loam,6.16,98.0,7.0,45.0,92.51,27.79,26.85
tomatoes,,sandy loam,6.16,98.0,7.0,45.0,92.51,27.79,26.85
tomatoes,,sandy loam,6.16,98.0,7.0,45.0,92.51,27.79,26.85
tomatoes,,sandy loam,6.16,98.0,7.0,45.0,92.51,27.79,26.85
tomatoes,,sandy loam,6.16,98.0,7.0,45.0,92.51,27.79,26.85
tomatoes,,sandy loam,6.16,98.0,7.0,45.0,92.51,27.79,26.85
tomatoes,,sandy loam,6.16,98.0,7.0,45.0,92.51,27.79,26.85
tomatoes,,sandy loam,6.16,98.0,7.0,45.0,92.51,27.79,26.85
tomatoes,,sandy loam,6.16,98.0,7.0,45.0,92.51,27.79,26.85
tomatoes,,sandy loam,6.16,98.0,7.0,45.0,92.51,27.79,26.85
tomatoes,,sandy loam,6.16,98.0,7.0,45.0,92.51,27.79,26.85
tomatoes,,sandy loam,6.16,98.0,7.0,45.0,92.51,27.79,26.85
tomatoes,,sandy loam,6.16,98.0,7.0,45.0,92.51,27.79,26.85
muskmelon,,,6.157724816,98.0,7.0,45.0,92.51054946,27.79161808,26.85422624
muskmelon,,,6.157724816,98.0,7.0,45.0,92.51054946,27.79161808,26.85422624
tomatoes,,sandy loam,6.09,94.0,5.0,55.0,91.89,28.59,26.88
tomatoes,,sandy loam,6.09,94.0,5.0,55.0,91.89,28.59,26.88
muskmelon,,,6.085682344,94.0,5.0,55.0,91.89216849,28.5854649,26.88372572
muskmelon,,,6.0856823439999985,94.0,5.0,55.0,91.89216849,28.5854649,26.88372572
muskmelon,,,6.504906979,102.0,11.0,47.0,92.78226196,27.98780984,27.14509034
muskmelon,,,6.5049069789999985,102.0,11.0,47.0,92.78226196,27.98780984,27.14509034
tomatoes,,sandy loam,6.5,102.0,11.0,47.0,92.78,27.99,27.15
tomatoes,,sandy loam,6.5,102.0,11.0,47.0,92.78,27.99,27.15
tomatoes,,sandy loam,6.5,102.0,11.0,47.0,92.78,27.99,27.15
tomatoes,,sandy loam,6.5,102.0,11.0,47.0,92.78,27.99,27.15
tomatoes,,sandy loam,6.5,102.0,11.0,47.0,92.78,27.99,27.15
tomatoes,,sandy loam,6.5,102.0,11.0,47.0,92.78,27.99,27.15
tomatoes,,sandy loam,6.5,102.0,11.0,47.0,92.78,27.99,27.15
tomatoes,,sandy loam,6.5,102.0,11.0,47.0,92.78,27.99,27.15
tomatoes,,sandy loam,6.07,87.0,21.0,52.0,94.29,27.35,27.21
tomatoes,,sandy loam,6.07,87.0,21.0,52.0,94.29,27.35,27.21
tomatoes,,sandy loam,6.07,87.0,21.0,52.0,94.29,27.35,27.21
tomatoes,,sandy loam,6.07,87.0,21.0,52.0,94.29,27.35,27.21
tomatoes,,sandy loam,6.07,87.0,21.0,52.0,94.29,27.35,27.21
tomatoes,,sandy loam,6.07,87.0,21.0,52.0,94.29,27.35,27.21
tomatoes,,sandy loam,6.07,87.0,21.0,52.0,94.29,27.35,27.21
muskmelon,,,6.067665498,87.0,21.0,52.0,94.2911951,27.3506296,27.21244021
muskmelon,,,6.067665497999999,87.0,21.0,52.0,94.29119509999998,27.350629600000005,27.21244021
muskmelon,,,6.159020864,90.0,23.0,54.0,90.45773041,28.55852465,27.26588346
muskmelon,,,6.159020864,90.0,23.0,54.0,90.45773041,28.55852465,27.26588346
tomatoes,,sandy loam,6.16,90.0,23.0,54.0,90.46,28.56,27.27
tomatoes,,sandy loam,6.16,90.0,23.0,54.0,90.46,28.56,27.27
tomatoes,,sandy loam,6.16,90.0,23.0,54.0,90.46,28.56,27.27
tomatoes,,sandy loam,6.16,90.0,23.0,54.0,90.46,28.56,27.27
tomatoes,,sandy loam,6.16,90.0,23.0,54.0,90.46,28.56,27.27
tomatoes,,sandy loam,6.16,90.0,23.0,54.0,90.46,28.56,27.27
tomatoes,,sandy loam,6.16,90.0,23.0,54.0,90.46,28.56,27.27
tomatoes,,sandy loam,6.16,90.0,23.0,54.0,90.46,28.56,27.27
muskmelon,,,6.440584681,113.0,20.0,48.0,94.87679041,27.46583649,27.27899847
muskmelon,,,6.440584681,113.0,20.0,48.0,94.87679041,27.46583649,27.27899847
tomatoes,,sandy loam,6.44,113.0,20.0,48.0,94.88,27.47,27.28
tomatoes,,sandy loam,6.44,113.0,20.0,48.0,94.88,27.47,27.28
tomatoes,,sandy loam,6.44,113.0,20.0,48.0,94.88,27.47,27.28
tomatoes,,sandy loam,6.44,113.0,20.0,48.0,94.88,27.47,27.28
tomatoes,,sandy loam,6.44,113.0,20.0,48.0,94.88,27.47,27.28
tomatoes,,sandy loam,6.44,113.0,20.0,48.0,94.88,27.47,27.28
tomatoes,,sandy loam,6.44,113.0,20.0,48.0,94.88,27.47,27.28
tomatoes,,sandy loam,6.44,113.0,20.0,48.0,94.88,27.47,27.28
tomatoes,,sandy loam,6.44,113.0,20.0,48.0,94.88,27.47,27.28
tomatoes,,sandy loam,6.44,113.0,20.0,48.0,94.88,27.47,27.28
tomatoes,,sandy loam,6.44,113.0,20.0,48.0,94.88,27.47,27.28
tomatoes,,sandy loam,6.44,113.0,20.0,48.0,94.88,27.47,27.28
muskmelon,,,6.559763394,107.0,12.0,46.0,93.61870344,29.57240298,27.56918621
muskmelon,,,6.559763394,107.0,12.0,46.0,93.61870344,29.57240298,27.56918621
tomatoes,,sandy loam,6.56,107.0,12.0,46.0,93.62,29.57,27.57
muskmelon,,,6.212567211,110.0,15.0,48.0,92.86597437,28.57819995,27.5987178
muskmelon,,,6.2125672110000005,110.0,15.0,48.0,92.86597437,28.57819995,27.598717800000006
tomatoes,,sandy loam,6.21,110.0,15.0,48.0,92.87,28.58,27.6
muskmelon,,,6.327822962,89.0,11.0,47.0,94.65343534,29.78714005,27.8659442
muskmelon,,,6.327822962000001,89.0,11.0,47.0,94.65343534,29.78714005,27.8659442
tomatoes,,sandy loam,6.33,89.0,11.0,47.0,94.65,29.79,27.87
tomatoes,,sandy loam,6.33,89.0,11.0,47.0,94.65,29.79,27.87
tomatoes,,sandy loam,6.33,89.0,11.0,47.0,94.65,29.79,27.87
muskmelon,,,6.14410903,91.0,13.0,47.0,92.43510994,29.10968327,27.95602304
muskmelon,,,6.14410903,91.0,13.0,47.0,92.43510994,29.10968327,27.95602304
tomatoes,,sandy loam,6.14,91.0,13.0,47.0,92.44,29.11,27.96
tomatoes,,sandy loam,6.14,91.0,13.0,47.0,92.44,29.11,27.96
tomatoes,,sandy loam,6.14,91.0,13.0,47.0,92.44,29.11,27.96
tomatoes,,sandy loam,6.14,91.0,13.0,47.0,92.44,29.11,27.96
tomatoes,,sandy loam,6.14,91.0,13.0,47.0,92.44,29.11,27.96
tomatoes,,sandy loam,6.78,115.0,17.0,55.0,94.12,27.58,28.08
tomatoes,,sandy loam,6.78,115.0,17.0,55.0,94.12,27.58,28.08
tomatoes,,sandy loam,6.78,115.0,17.0,55.0,94.12,27.58,28.08
muskmelon,,,6.776533055,115.0,17.0,55.0,94.11878202,27.57826922,28.08253201
muskmelon,,,6.776533055,115.0,17.0,55.0,94.11878202,27.57826922,28.08253201
tomatoes,,sandy loam,6.12,95.0,26.0,45.0,94.56,29.92,28.16
tomatoes,,sandy loam,6.12,95.0,26.0,45.0,94.56,29.92,28.16
muskmelon,,,6.117530021,95.0,26.0,45.0,94.55695552,29.91690582,28.16057247
muskmelon,,,6.117530021,95.0,26.0,45.0,94.55695552,29.91690582,28.16057247
muskmelon,,,6.419083092,114.0,8.0,52.0,94.5513539,29.34081108,28.22908103
muskmelon,,,6.419083092,114.0,8.0,52.0,94.5513539,29.34081108,28.22908103
tomatoes,,sandy loam,6.42,114.0,8.0,52.0,94.55,29.34,28.23
tomatoes,,sandy loam,6.42,114.0,8.0,52.0,94.55,29.34,28.23
tomatoes,,sandy loam,6.42,114.0,8.0,52.0,94.55,29.34,28.23
tomatoes,,sandy loam,6.42,114.0,8.0,52.0,94.55,29.34,28.23
tomatoes,,sandy loam,6.42,114.0,8.0,52.0,94.55,29.34,28.23
muskmelon,,,6.732834334,120.0,8.0,46.0,90.70937262,29.55657523,28.36535596
muskmelon,,,6.732834334,120.0,8.0,46.0,90.70937262,29.55657523,28.36535596
tomatoes,,sandy loam,6.73,120.0,8.0,46.0,90.71,29.56,28.37
tomatoes,,sandy loam,6.73,120.0,8.0,46.0,90.71,29.56,28.37
tomatoes,,sandy loam,6.73,120.0,8.0,46.0,90.71,29.56,28.37
tomatoes,,sandy loam,6.73,120.0,8.0,46.0,90.71,29.56,28.37
tomatoes,,sandy loam,6.73,120.0,8.0,46.0,90.71,29.56,28.37
tomatoes,,sandy loam,6.73,120.0,8.0,46.0,90.71,29.56,28.37
tomatoes,,sandy loam,6.15,98.0,26.0,52.0,90.7,27.34,28.69
tomatoes,,sandy loam,6.15,98.0,26.0,52.0,90.7,27.34,28.69
tomatoes,,sandy loam,6.15,98.0,26.0,52.0,90.7,27.34,28.69
tomatoes,,sandy loam,6.15,98.0,26.0,52.0,90.7,27.34,28.69
tomatoes,,sandy loam,6.15,98.0,26.0,52.0,90.7,27.34,28.69
tomatoes,,sandy loam,6.15,98.0,26.0,52.0,90.7,27.34,28.69
tomatoes,,sandy loam,6.15,98.0,26.0,52.0,90.7,27.34,28.69
tomatoes,,sandy loam,6.15,98.0,26.0,52.0,90.7,27.34,28.69
muskmelon,,,6.150090899,98.0,26.0,52.0,90.69759008,27.33897716,28.69113835
muskmelon,,,6.1500908989999985,98.0,26.0,52.0,90.69759008,27.33897716,28.69113835
muskmelon,,,6.088885814,116.0,25.0,50.0,92.92367701,29.26092798,28.70627683
muskmelon,,,6.088885814,116.0,25.0,50.0,92.92367701,29.26092798,28.70627683
tomatoes,,sandy loam,6.09,116.0,25.0,50.0,92.92,29.26,28.71
tomatoes,,sandy loam,6.09,116.0,25.0,50.0,92.92,29.26,28.71
tomatoes,,sandy loam,6.09,116.0,25.0,50.0,92.92,29.26,28.71
tomatoes,,sandy loam,6.09,116.0,25.0,50.0,92.92,29.26,28.71
tomatoes,,sandy loam,6.09,116.0,25.0,50.0,92.92,29.26,28.71
tomatoes,,sandy loam,6.09,116.0,25.0,50.0,92.92,29.26,28.71
tomatoes,,sandy loam,6.09,116.0,25.0,50.0,92.92,29.26,28.71
tomatoes,,sandy loam,6.09,116.0,25.0,50.0,92.92,29.26,28.71
tomatoes,,sandy loam,6.67,89.0,9.0,47.0,90.77,29.47,28.75
tomatoes,,sandy loam,6.67,89.0,9.0,47.0,90.77,29.47,28.75
tomatoes,,sandy loam,6.67,89.0,9.0,47.0,90.77,29.47,28.75
muskmelon,,,6.668382766,89.0,9.0,47.0,90.77069618,29.47156259,28.75226067
muskmelon,,,6.6683827660000015,89.0,9.0,47.0,90.77069618,29.47156259,28.75226067
muskmelon,,,6.447662945,85.0,9.0,53.0,92.86798698,28.20619412,28.78654515
muskmelon,,,6.447662945,85.0,9.0,53.0,92.86798698,28.20619412,28.78654515
tomatoes,,sandy loam,6.45,85.0,9.0,53.0,92.87,28.21,28.79
tomatoes,,sandy loam,6.45,85.0,9.0,53.0,92.87,28.21,28.79
tomatoes,,sandy loam,6.45,85.0,9.0,53.0,92.87,28.21,28.79
tomatoes,,sandy loam,6.45,85.0,9.0,53.0,92.87,28.21,28.79
tomatoes,,sandy loam,6.45,85.0,9.0,53.0,92.87,28.21,28.79
tomatoes,,sandy loam,6.45,85.0,9.0,53.0,92.87,28.21,28.79
tomatoes,,sandy loam,6.45,85.0,9.0,53.0,92.87,28.21,28.79
tomatoes,,sandy loam,6.45,85.0,9.0,53.0,92.87,28.21,28.79
tomatoes,,sandy loam,6.45,85.0,9.0,53.0,92.87,28.21,28.79
tomatoes,,sandy loam,6.45,85.0,9.0,53.0,92.87,28.21,28.79
tomatoes,,sandy loam,6.45,85.0,9.0,53.0,92.87,28.21,28.79
muskmelon,,,6.341400922,98.0,22.0,47.0,91.91533173,29.07265321,28.83568362
muskmelon,,,6.341400922,98.0,22.0,47.0,91.91533173,29.07265321,28.83568362
tomatoes,,sandy loam,6.34,98.0,22.0,47.0,91.92,29.07,28.84
