label,n,p,k,ph,temperature,rainfall,humidity,soil_texture
8.0,100.0,6.0,53.0,6.11,29.05,23.67,93.92,3.0
8.0,115.0,18.0,53.0,6.01,29.17,22.07,94.2,3.0
9.0,20.0,45.0,22.0,6.9,29.59,54.96,89.99,1.0
4.0,33.0,15.0,7.0,7.65,15.83,109.76,91.68,1.0
8.0,84.0,21.0,55.0,6.49,28.47,21.08,94.79,3.0
8.0,90.0,23.0,54.0,6.16,28.56,27.27,90.46,3.0
5.0,80.0,16.0,46.0,6.94,25.5,48.48,81.4,2.0
1.0,49.0,68.0,22.0,7.13,28.57,63.5,61.53,3.0
4.0,7.0,16.0,9.0,7.81,18.88,114.67,92.04,1.0
1.0,53.0,67.0,17.0,7.3,31.78,61.47,69.02,3.0
7.0,20.0,60.0,78.0,6.36,18.17,90.78,14.7,1.0
6.0,98.0,47.0,37.0,7.38,23.48,224.06,81.33,0.0
4.0,4.0,13.0,6.0,7.56,15.63,101.47,94.26,1.0
4.0,0.0,12.0,7.0,6.97,20.18,116.81,90.65,1.0
0.0,31.0,55.0,22.0,5.87,22.91,109.23,21.34,0.0
0.0,27.0,80.0,15.0,5.79,19.07,86.22,21.21,0.0
3.0,66.0,53.0,19.0,6.03,23.09,65.5,60.12,3.0
9.0,14.0,57.0,15.0,6.62,29.88,40.12,83.15,1.0
5.0,80.0,26.0,55.0,6.14,24.53,49.12,88.99,2.0
4.0,34.0,11.0,10.0,7.36,31.75,115.2,94.6,1.0
9.0,10.0,56.0,16.0,6.83,28.17,36.36,81.05,1.0
6.0,81.0,53.0,42.0,5.18,23.68,233.7,81.04,0.0
6.0,71.0,46.0,40.0,7.24,20.28,191.95,82.12,0.0
2.0,4.0,24.0,43.0,7.2,22.4,109.87,88.15,3.0
4.0,18.0,5.0,11.0,6.25,20.88,102.46,90.94,1.0
0.0,40.0,64.0,16.0,5.93,16.43,140.37,24.24,0.0
2.0,19.0,17.0,39.0,6.73,24.72,111.28,85.56,3.0
7.0,47.0,79.0,78.0,6.61,17.48,65.11,14.76,1.0
4.0,9.0,10.0,10.0,6.01,22.36,101.52,93.52,1.0
4.0,12.0,6.0,8.0,6.39,30.85,107.41,92.87,1.0
7.0,26.0,80.0,83.0,7.53,17.08,71.31,16.15,1.0
5.0,83.0,22.0,54.0,6.28,25.9,54.5,81.97,2.0
0.0,19.0,78.0,16.0,5.97,20.65,67.72,23.11,0.0
8.0,84.0,29.0,49.0,6.25,29.94,20.39,93.91,3.0
4.0,31.0,8.0,7.0,7.16,34.51,103.57,93.64,1.0
6.0,84.0,50.0,44.0,5.94,25.49,182.65,81.41,0.0
6.0,95.0,39.0,36.0,5.56,23.86,285.25,83.15,0.0
2.0,40.0,27.0,45.0,5.89,21.66,112.43,94.79,3.0
9.0,34.0,59.0,23.0,6.94,28.56,56.48,83.25,1.0
0.0,11.0,71.0,24.0,5.61,21.14,141.61,22.72,0.0
8.0,113.0,20.0,48.0,6.44,27.47,27.28,94.88,3.0
0.0,37.0,56.0,25.0,5.77,22.06,126.73,19.6,0.0
1.0,48.0,62.0,15.0,7.54,25.37,65.82,66.64,3.0
0.0,14.0,59.0,15.0,5.78,21.35,146.45,22.91,0.0
4.0,12.0,29.0,13.0,7.57,22.46,118.01,91.53,1.0
9.0,4.0,59.0,25.0,6.23,27.69,54.62,81.94,1.0
7.0,59.0,70.0,84.0,7.55,17.33,82.62,18.75,1.0
4.0,12.0,6.0,8.0,6.39,30.85,107.41,92.87,1.0
0.0,6.0,77.0,25.0,5.79,20.61,69.64,24.36,0.0
8.0,95.0,16.0,46.0,6.75,27.08,24.45,90.14,3.0
6.0,69.0,37.0,42.0,7.07,23.06,251.05,83.37,0.0
4.0,13.0,22.0,5.0,7.76,19.67,100.17,90.5,1.0
4.0,20.0,8.0,12.0,7.26,25.3,117.97,94.96,1.0
3.0,64.0,35.0,23.0,5.68,23.02,63.04,61.89,3.0
0.0,11.0,61.0,21.0,5.53,18.62,135.34,23.02,0.0
9.0,20.0,40.0,15.0,7.2,29.57,45.04,88.08,1.0
2.0,15.0,6.0,41.0,6.9,19.01,108.68,88.84,3.0
2.0,36.0,24.0,41.0,7.01,24.94,103.88,94.26,3.0
4.0,4.0,6.0,7.0,6.71,23.01,112.67,91.12,1.0
9.0,20.0,45.0,22.0,6.9,29.59,54.96,89.99,1.0
8.0,84.0,18.0,46.0,6.78,27.09,25.32,93.42,3.0
2.0,12.0,20.0,39.0,6.03,19.86,111.02,86.2,3.0
2.0,15.0,11.0,38.0,6.63,23.13,109.39,92.68,3.0
3.0,78.0,37.0,22.0,6.33,25.34,74.52,63.32,3.0
8.0,87.0,25.0,46.0,6.38,27.43,21.75,90.03,3.0
4.0,12.0,29.0,13.0,7.57,22.46,118.01,91.53,1.0
7.0,53.0,65.0,76.0,6.72,20.19,77.34,16.42,1.0
3.0,67.0,51.0,24.0,5.58,23.5,64.78,61.32,3.0
1.0,44.0,77.0,21.0,7.33,32.64,61.84,61.3,3.0
8.0,95.0,21.0,47.0,6.43,27.93,20.66,93.56,3.0
4.0,24.0,18.0,6.0,6.29,26.57,116.38,94.45,1.0
3.0,79.0,51.0,16.0,6.59,25.34,96.46,68.5,3.0
6.0,70.0,36.0,42.0,6.95,21.84,202.38,80.73,0.0
2.0,24.0,21.0,42.0,7.0,20.82,109.44,87.23,3.0
6.0,85.0,52.0,45.0,7.22,26.31,265.54,82.37,0.0
5.0,93.0,22.0,52.0,6.93,26.59,41.88,81.33,2.0
0.0,37.0,72.0,18.0,5.72,18.88,105.41,24.54,0.0
5.0,114.0,8.0,50.0,6.58,24.75,57.96,88.31,2.0
3.0,68.0,40.0,19.0,6.66,26.14,107.24,66.21,3.0
8.0,90.0,15.0,52.0,6.45,27.05,23.66,91.38,3.0
0.0,1.0,62.0,23.0,5.61,15.44,139.03,18.37,0.0
5.0,120.0,20.0,45.0,6.11,25.67,54.23,88.7,2.0
7.0,32.0,60.0,83.0,8.83,19.69,91.76,19.44,1.0
9.0,29.0,36.0,25.0,7.13,28.29,48.57,88.44,1.0
1.0,35.0,72.0,21.0,7.74,34.04,66.86,64.29,3.0
4.0,37.0,18.0,12.0,7.4,10.27,106.7,90.19,1.0
9.0,28.0,45.0,23.0,6.49,29.65,56.76,80.3,1.0
3.0,68.0,41.0,16.0,6.16,21.78,102.09,57.81,3.0
8.0,102.0,11.0,47.0,6.5,27.99,27.15,92.78,3.0
9.0,11.0,60.0,23.0,7.03,27.34,51.1,88.5,1.0
0.0,40.0,64.0,16.0,5.93,16.43,140.37,24.24,0.0
6.0,89.0,45.0,36.0,6.44,21.33,185.5,80.47,0.0
8.0,82.0,18.0,48.0,6.16,29.1,26.71,94.17,3.0
3.0,81.0,49.0,20.0,5.51,18.04,104.23,60.61,3.0
1.0,34.0,80.0,19.0,6.52,31.49,71.48,63.06,3.0
3.0,77.0,57.0,21.0,6.55,24.93,79.74,73.8,3.0
5.0,80.0,26.0,55.0,6.14,24.53,49.12,88.99,2.0
3.0,75.0,56.0,18.0,5.7,19.4,60.95,62.36,3.0
6.0,63.0,44.0,41.0,5.58,24.17,257.03,83.73,0.0
2.0,21.0,6.0,41.0,7.09,24.88,107.2,89.4,3.0
4.0,37.0,6.0,13.0,7.51,26.03,101.28,91.51,1.0
4.0,32.0,25.0,9.0,7.8,10.36,101.15,93.76,1.0
5.0,120.0,24.0,47.0,6.26,26.99,58.55,89.41,2.0
0.0,37.0,64.0,22.0,5.95,17.48,121.94,18.83,0.0
0.0,11.0,71.0,24.0,5.61,21.14,141.61,22.72,0.0
5.0,111.0,6.0,53.0,6.31,26.49,46.06,88.59,2.0
0.0,11.0,71.0,24.0,5.61,21.14,141.61,22.72,0.0
4.0,28.0,7.0,9.0,6.73,34.59,115.57,92.13,1.0
7.0,59.0,69.0,80.0,8.17,19.08,69.41,17.87,1.0
3.0,60.0,46.0,22.0,6.63,24.89,87.93,65.61,3.0
3.0,86.0,36.0,24.0,5.79,26.55,73.34,72.89,3.0
4.0,29.0,25.0,14.0,7.78,30.49,113.33,90.46,1.0
8.0,98.0,26.0,49.0,6.13,27.29,23.5,90.53,3.0
2.0,4.0,14.0,41.0,6.43,19.85,102.82,89.81,3.0
6.0,93.0,56.0,36.0,6.98,24.01,185.28,82.06,0.0
0.0,25.0,60.0,22.0,5.89,21.63,134.36,21.18,0.0
8.0,107.0,11.0,54.0,6.09,28.59,29.44,91.34,3.0
5.0,104.0,23.0,47.0,6.77,26.98,42.91,86.7,2.0
8.0,85.0,9.0,53.0,6.45,28.21,28.79,92.87,3.0
2.0,16.0,10.0,41.0,6.74,24.77,105.76,85.64,3.0
3.0,86.0,55.0,21.0,6.8,21.54,109.75,59.64,3.0
4.0,28.0,7.0,9.0,6.73,34.59,115.57,92.13,1.0
9.0,36.0,43.0,22.0,6.39,27.83,58.37,87.17,1.0
4.0,20.0,23.0,11.0,6.41,31.85,109.95,90.12,1.0
6.0,71.0,46.0,40.0,7.24,20.28,191.95,82.12,0.0
1.0,44.0,55.0,25.0,7.42,29.63,71.16,65.91,3.0
2.0,39.0,25.0,36.0,5.57,18.9,107.61,95.0,3.0
4.0,20.0,23.0,11.0,6.41,31.85,109.95,90.12,1.0
2.0,1.0,27.0,36.0,5.68,23.99,104.99,93.34,3.0
5.0,97.0,25.0,50.0,6.09,26.22,49.09,80.9,2.0
0.0,11.0,72.0,20.0,5.95,19.52,113.33,24.93,0.0
1.0,44.0,63.0,15.0,7.34,26.42,63.47,64.51,3.0
7.0,57.0,73.0,85.0,7.36,18.49,91.95,14.72,1.0
9.0,21.0,44.0,18.0,7.13,27.07,50.47,86.9,1.0
3.0,83.0,57.0,19.0,6.88,25.73,98.74,70.75,3.0
2.0,9.0,16.0,39.0,6.1,18.41,105.18,91.12,3.0
3.0,86.0,55.0,21.0,6.8,21.54,109.75,59.64,3.0
1.0,58.0,71.0,15.0,6.92,27.83,74.01,67.59,3.0
2.0,40.0,18.0,43.0,5.77,19.39,109.91,86.79,3.0
7.0,22.0,60.0,85.0,6.81,18.84,94.78,14.74,1.0
5.0,104.0,17.0,46.0,6.19,25.71,43.09,80.23,2.0
8.0,114.0,27.0,48.0,6.53,27.82,26.32,93.04,3.0
2.0,8.0,25.0,36.0,6.83,19.91,104.03,94.95,3.0
7.0,43.0,68.0,81.0,6.76,17.48,78.92,17.93,1.0
9.0,14.0,48.0,21.0,6.99,29.25,53.43,84.8,1.0
8.0,95.0,30.0,52.0,6.64,29.48,26.04,90.34,3.0
1.0,42.0,58.0,25.0,6.51,27.46,69.46,62.9,3.0
7.0,28.0,76.0,82.0,6.65,20.57,83.76,14.26,1.0
3.0,73.0,58.0,21.0,6.6,19.97,60.65,57.68,3.0
2.0,26.0,18.0,42.0,6.91,19.73,108.23,89.65,3.0
2.0,7.0,23.0,35.0,7.05,19.75,102.55,88.72,3.0
6.0,90.0,44.0,38.0,7.47,23.84,241.2,83.88,0.0
9.0,21.0,51.0,15.0,6.68,29.36,48.3,89.19,1.0
1.0,52.0,70.0,16.0,7.53,33.67,67.33,66.6,3.0
3.0,81.0,45.0,23.0,6.19,19.33,84.23,68.03,3.0
4.0,24.0,27.0,9.0,6.16,18.87,119.39,93.25,1.0
0.0,12.0,61.0,19.0,5.66,19.33,68.51,24.14,0.0
5.0,106.0,14.0,45.0,6.42,24.47,57.27,84.16,2.0
0.0,40.0,64.0,16.0,5.93,16.43,140.37,24.24,0.0
7.0,22.0,72.0,85.0,6.39,18.87,88.51,15.66,1.0
7.0,43.0,79.0,79.0,7.81,19.41,80.25,18.98,1.0
5.0,105.0,30.0,50.0,6.38,25.3,57.04,81.78,2.0
5.0,91.0,24.0,55.0,6.26,26.27,46.77,83.09,2.0
3.0,87.0,60.0,23.0,6.44,20.27,62.5,63.91,3.0
8.0,87.0,21.0,52.0,6.07,27.35,27.21,94.29,3.0
7.0,34.0,71.0,79.0,7.73,17.93,74.64,15.86,1.0
9.0,31.0,58.0,15.0,7.12,27.11,51.53,84.97,1.0
5.0,83.0,22.0,54.0,6.28,25.9,54.5,81.97,2.0
5.0,99.0,6.0,45.0,6.0,26.13,40.71,86.55,2.0
7.0,27.0,79.0,82.0,6.31,17.07,70.87,17.54,1.0
7.0,60.0,68.0,83.0,6.62,19.12,85.53,18.43,1.0
9.0,22.0,54.0,20.0,6.69,28.56,41.01,83.64,1.0
2.0,4.0,19.0,42.0,6.31,23.83,111.22,87.84,3.0
0.0,1.0,62.0,23.0,5.61,15.44,139.03,18.37,0.0
3.0,60.0,44.0,23.0,5.72,24.79,76.73,70.05,3.0
6.0,93.0,53.0,38.0,7.07,26.93,290.68,81.91,0.0
8.0,94.0,5.0,55.0,6.09,28.59,26.88,91.89,3.0
9.0,34.0,47.0,19.0,6.57,27.31,53.15,85.45,1.0
8.0,111.0,15.0,54.0,6.19,27.71,22.06,92.91,3.0
0.0,3.0,77.0,25.0,5.61,24.85,62.21,22.89,0.0
3.0,87.0,48.0,25.0,6.66,18.65,93.62,61.38,3.0
9.0,14.0,48.0,21.0,6.99,29.25,53.43,84.8,1.0
2.0,5.0,13.0,37.0,5.65,22.34,103.32,89.79,3.0
9.0,6.0,47.0,18.0,6.72,29.16,40.17,80.28,1.0
2.0,9.0,8.0,40.0,6.55,22.49,111.66,89.92,3.0
1.0,21.0,80.0,20.0,7.35,28.21,64.33,68.27,3.0
4.0,19.0,7.0,10.0,6.12,14.78,100.2,91.22,1.0
8.0,117.0,24.0,53.0,6.29,29.17,21.3,92.21,3.0
3.0,99.0,36.0,20.0,6.67,20.58,78.35,65.35,3.0
0.0,18.0,79.0,20.0,5.88,20.28,139.75,23.24,0.0
0.0,17.0,59.0,17.0,5.69,18.42,132.98,23.43,0.0
7.0,60.0,61.0,78.0,6.32,20.71,94.04,19.84,1.0
6.0,86.0,59.0,35.0,6.95,25.79,243.51,82.11,0.0
6.0,97.0,36.0,45.0,6.94,22.23,278.08,81.86,0.0
7.0,58.0,63.0,81.0,6.52,19.81,78.97,14.7,1.0
2.0,29.0,22.0,43.0,5.56,19.66,106.04,87.95,3.0
8.0,98.0,7.0,45.0,6.16,27.79,26.85,92.51,3.0
4.0,24.0,18.0,6.0,6.29,26.57,116.38,94.45,1.0
1.0,55.0,78.0,21.0,6.6,33.39,63.57,62.94,3.0
6.0,72.0,40.0,38.0,7.59,20.41,245.15,82.21,0.0
4.0,31.0,25.0,12.0,7.02,18.05,111.78,90.04,1.0
0.0,35.0,69.0,23.0,5.58,16.79,75.45,24.97,0.0
0.0,5.0,65.0,16.0,5.87,21.33,109.1,18.49,0.0
2.0,15.0,6.0,41.0,6.9,19.01,108.68,88.84,3.0
0.0,30.0,63.0,16.0,5.53,23.61,100.6,21.91,0.0
5.0,108.0,22.0,46.0,6.12,26.18,53.33,86.73,2.0
2.0,32.0,13.0,42.0,5.79,23.5,106.62,92.98,3.0
8.0,114.0,30.0,51.0,6.07,29.25,25.93,90.07,3.0
9.0,6.0,48.0,24.0,6.79,28.64,48.48,84.61,1.0
8.0,113.0,6.0,52.0,6.74,27.76,25.22,90.36,3.0
1.0,55.0,78.0,21.0,6.6,33.39,63.57,62.94,3.0
4.0,0.0,12.0,7.0,6.97,20.18,116.81,90.65,1.0
0.0,27.0,56.0,20.0,5.54,19.26,94.95,20.51,0.0
7.0,20.0,79.0,77.0,7.65,18.55,76.33,16.03,1.0
9.0,31.0,37.0,21.0,6.71,27.24,37.31,86.4,1.0
9.0,17.0,58.0,20.0,6.43,28.07,39.24,85.92,1.0
7.0,41.0,69.0,82.0,6.72,20.02,68.98,16.63,1.0
5.0,105.0,30.0,50.0,6.38,25.3,57.04,81.78,2.0
2.0,13.0,7.0,43.0,7.01,18.2,109.66,91.12,3.0
8.0,100.0,6.0,53.0,6.11,29.05,23.67,93.92,3.0
0.0,22.0,60.0,24.0,5.63,18.78,104.26,20.25,0.0
0.0,5.0,59.0,15.0,5.97,18.87,134.18,20.18,0.0
7.0,57.0,60.0,84.0,6.59,19.1,75.49,17.26,1.0
0.0,23.0,59.0,19.0,5.85,21.99,129.57,24.87,0.0
3.0,73.0,58.0,21.0,6.6,19.97,60.65,57.68,3.0
2.0,5.0,29.0,44.0,5.58,21.02,104.78,93.06,3.0
2.0,29.0,16.0,36.0,5.74,19.81,102.86,88.93,3.0
3.0,76.0,57.0,18.0,6.09,18.98,94.26,74.53,3.0
8.0,107.0,22.0,54.0,6.63,28.0,21.62,90.85,3.0
0.0,31.0,79.0,25.0,5.9,23.19,63.38,22.31,0.0
4.0,24.0,18.0,6.0,6.29,26.57,116.38,94.45,1.0
5.0,84.0,25.0,52.0,6.13,24.37,44.21,81.25,2.0
4.0,37.0,6.0,13.0,7.51,26.03,101.28,91.51,1.0
1.0,25.0,62.0,21.0,7.04,26.73,67.15,68.14,3.0
7.0,36.0,76.0,75.0,8.74,18.38,70.52,16.64,1.0
9.0,40.0,58.0,15.0,6.98,29.46,43.15,87.61,1.0
0.0,34.0,59.0,18.0,5.74,23.38,87.67,21.99,0.0
4.0,26.0,15.0,6.0,6.91,17.22,108.01,94.79,1.0
2.0,5.0,24.0,40.0,6.3,24.69,104.67,93.87,3.0
8.0,115.0,18.0,53.0,6.01,29.17,22.07,94.2,3.0
3.0,84.0,44.0,21.0,5.85,21.87,107.27,61.91,3.0
6.0,89.0,45.0,36.0,6.44,21.33,185.5,80.47,0.0
4.0,4.0,6.0,7.0,6.71,23.01,112.67,91.12,1.0
2.0,9.0,25.0,41.0,5.97,24.82,109.29,91.91,3.0
8.0,84.0,29.0,49.0,6.25,29.94,20.39,93.91,3.0
4.0,37.0,24.0,13.0,7.85,19.14,108.02,90.71,1.0
9.0,17.0,58.0,20.0,6.43,28.07,39.24,85.92,1.0
9.0,31.0,48.0,17.0,6.59,28.88,53.8,86.94,1.0
6.0,60.0,51.0,36.0,6.03,22.7,257.0,82.81,0.0
3.0,98.0,35.0,18.0,6.25,23.8,91.76,74.83,3.0
2.0,9.0,16.0,39.0,6.1,18.41,105.18,91.12,3.0
0.0,0.0,55.0,22.0,5.92,22.99,143.86,20.58,0.0
3.0,99.0,50.0,15.0,5.57,18.15,88.08,71.09,3.0
0.0,34.0,60.0,22.0,5.64,17.66,100.67,18.15,0.0
5.0,104.0,23.0,47.0,6.77,26.98,42.91,86.7,2.0
8.0,84.0,29.0,49.0,6.25,29.94,20.39,93.91,3.0
8.0,120.0,8.0,46.0,6.73,29.56,28.37,90.71,3.0
3.0,96.0,54.0,22.0,6.96,25.7,83.21,61.33,3.0
7.0,51.0,72.0,75.0,7.1,18.89,80.11,14.99,1.0
8.0,82.0,20.0,54.0,6.54,29.34,21.45,90.02,3.0
3.0,91.0,55.0,15.0,6.38,18.09,78.96,72.61,3.0
8.0,108.0,26.0,52.0,6.2,28.83,26.24,94.27,3.0
1.0,39.0,73.0,24.0,7.22,25.66,69.29,61.18,3.0
2.0,0.0,5.0,36.0,6.15,24.35,105.53,90.89,3.0
3.0,86.0,36.0,24.0,5.79,26.55,73.34,72.89,3.0
3.0,84.0,44.0,21.0,5.85,21.87,107.27,61.91,3.0
9.0,2.0,38.0,18.0,6.62,27.54,45.49,89.93,1.0
2.0,11.0,10.0,45.0,6.4,22.63,109.04,88.46,3.0
2.0,14.0,8.0,43.0,7.05,21.93,111.72,94.46,3.0
7.0,37.0,55.0,82.0,6.42,19.46,78.45,18.02,1.0
2.0,20.0,27.0,41.0,5.7,20.51,110.58,92.52,3.0
9.0,21.0,38.0,21.0,6.64,29.76,37.55,86.45,1.0
4.0,7.0,20.0,12.0,6.48,16.53,110.04,94.77,1.0
7.0,23.0,72.0,84.0,6.92,19.02,79.93,17.13,1.0
3.0,66.0,54.0,21.0,5.92,25.19,72.12,60.2,3.0
5.0,99.0,6.0,45.0,6.0,26.13,40.71,86.55,2.0
7.0,52.0,68.0,78.0,6.9,17.49,86.05,16.96,1.0
9.0,21.0,39.0,20.0,7.06,28.14,46.76,82.12,1.0
2.0,6.0,30.0,40.0,6.36,22.77,106.97,91.45,3.0
3.0,63.0,35.0,16.0,6.27,22.03,83.73,65.36,3.0
0.0,17.0,77.0,23.0,5.67,24.51,64.19,20.82,0.0
3.0,90.0,49.0,21.0,6.47,24.84,74.05,68.36,3.0
3.0,90.0,57.0,24.0,6.16,18.93,82.34,72.8,3.0
7.0,20.0,79.0,77.0,7.65,18.55,76.33,16.03,1.0
4.0,15.0,9.0,11.0,7.91,11.55,108.83,94.15,1.0
0.0,27.0,56.0,20.0,5.54,19.26,94.95,20.51,0.0
2.0,16.0,10.0,41.0,6.74,24.77,105.76,85.64,3.0
5.0,81.0,6.0,55.0,6.11,24.89,51.71,85.87,2.0
6.0,94.0,53.0,40.0,5.72,20.28,241.97,82.89,0.0
8.0,117.0,19.0,55.0,6.12,28.8,25.16,91.78,3.0
7.0,24.0,55.0,78.0,6.65,17.3,75.58,15.15,1.0
2.0,4.0,19.0,43.0,5.78,18.07,106.36,93.15,3.0
7.0,51.0,72.0,75.0,7.1,18.89,80.11,14.99,1.0
7.0,24.0,56.0,85.0,6.55,18.2,80.64,17.41,1.0
0.0,17.0,59.0,17.0,5.69,18.42,132.98,23.43,0.0
4.0,13.0,16.0,8.0,6.95,34.74,100.2,93.12,1.0
0.0,40.0,78.0,20.0,5.67,19.19,80.15,20.83,0.0
4.0,16.0,29.0,13.0,6.2,32.32,117.62,93.68,1.0
5.0,82.0,23.0,49.0,6.87,26.81,51.7,87.22,2.0
1.0,47.0,63.0,16.0,6.66,27.44,72.51,67.1,3.0
4.0,39.0,28.0,10.0,7.18,31.35,109.15,91.48,1.0
4.0,32.0,18.0,13.0,6.04,13.84,107.99,91.75,1.0
7.0,28.0,58.0,81.0,6.18,17.48,93.35,16.54,1.0
2.0,1.0,27.0,36.0,5.68,23.99,104.99,93.34,3.0
5.0,103.0,17.0,51.0,6.21,25.11,44.21,80.03,2.0
4.0,32.0,25.0,9.0,7.8,10.36,101.15,93.76,1.0
5.0,104.0,17.0,46.0,6.19,25.71,43.09,80.23,2.0
5.0,101.0,17.0,55.0,6.45,24.37,44.64,87.13,2.0
4.0,18.0,12.0,8.0,6.21,12.59,119.39,91.82,1.0
8.0,110.0,14.0,51.0,6.09,27.02,21.26,91.67,3.0
4.0,18.0,23.0,8.0,6.41,21.49,101.48,93.44,1.0
0.0,11.0,72.0,20.0,5.95,19.52,113.33,24.93,0.0
9.0,20.0,41.0,20.0,7.07,29.27,50.92,89.49,1.0
3.0,89.0,60.0,17.0,5.98,25.38,101.7,57.21,3.0
2.0,29.0,22.0,43.0,5.56,19.66,106.04,87.95,3.0
8.0,111.0,5.0,47.0,6.27,28.03,21.18,91.47,3.0
1.0,20.0,72.0,19.0,7.4,32.48,65.82,64.35,3.0
5.0,90.0,14.0,52.0,6.39,24.85,59.68,89.2,2.0
8.0,84.0,29.0,49.0,6.25,29.94,20.39,93.91,3.0
7.0,22.0,78.0,76.0,8.62,17.85,76.32,19.09,1.0
8.0,95.0,16.0,46.0,6.75,27.08,24.45,90.14,3.0
4.0,7.0,16.0,9.0,7.81,18.88,114.67,92.04,1.0
0.0,29.0,68.0,23.0,5.83,24.16,116.73,19.28,0.0
8.0,108.0,22.0,47.0,6.16,28.54,25.13,91.73,3.0
6.0,75.0,54.0,36.0,7.02,26.29,257.49,84.57,0.0
0.0,37.0,74.0,15.0,5.58,24.92,62.71,18.23,0.0
4.0,37.0,6.0,13.0,7.51,26.03,101.28,91.51,1.0
7.0,22.0,72.0,85.0,6.39,18.87,88.51,15.66,1.0
4.0,39.0,28.0,10.0,7.18,31.35,109.15,91.48,1.0
9.0,21.0,38.0,21.0,6.64,29.76,37.55,86.45,1.0
2.0,32.0,14.0,37.0,6.83,22.73,104.68,88.49,3.0
8.0,98.0,26.0,49.0,6.13,27.29,23.5,90.53,3.0
9.0,29.0,36.0,25.0,7.13,28.29,48.57,88.44,1.0
1.0,28.0,68.0,19.0,7.7,34.64,72.43,61.39,3.0
1.0,58.0,79.0,17.0,7.04,27.25,62.32,66.1,3.0
1.0,58.0,79.0,17.0,7.04,27.25,62.32,66.1,3.0
9.0,9.0,48.0,20.0,6.38,29.66,56.1,84.28,1.0
3.0,77.0,36.0,23.0,6.65,24.71,88.45,56.73,3.0
0.0,21.0,63.0,17.0,5.98,15.77,108.34,19.23,0.0
4.0,8.0,16.0,6.0,7.11,12.23,108.42,90.26,1.0
5.0,120.0,24.0,47.0,6.26,26.99,58.55,89.41,2.0
2.0,27.0,24.0,41.0,6.61,24.33,110.46,90.88,3.0
6.0,81.0,53.0,42.0,5.18,23.68,233.7,81.04,0.0
2.0,9.0,25.0,41.0,5.97,24.82,109.29,91.91,3.0
0.0,20.0,69.0,15.0,5.93,23.44,107.41,22.77,0.0
8.0,89.0,25.0,50.0,6.38,27.05,25.08,91.35,3.0
7.0,27.0,62.0,77.0,6.58,18.2,70.18,14.71,1.0
8.0,102.0,11.0,45.0,6.36,29.03,24.16,93.13,3.0
2.0,31.0,11.0,45.0,6.03,24.84,107.64,86.89,3.0
3.0,77.0,58.0,19.0,5.79,22.81,101.6,56.51,3.0
4.0,9.0,11.0,8.0,6.56,24.86,111.78,94.39,1.0
6.0,83.0,60.0,36.0,6.9,25.6,200.83,80.15,0.0
3.0,77.0,36.0,23.0,6.65,24.71,88.45,56.73,3.0
4.0,4.0,13.0,6.0,7.56,15.63,101.47,94.26,1.0
6.0,99.0,41.0,36.0,6.74,24.46,182.56,82.75,0.0
6.0,76.0,60.0,39.0,6.77,20.05,208.58,80.35,0.0
6.0,84.0,51.0,35.0,6.04,22.3,197.98,80.64,0.0
4.0,33.0,15.0,7.0,7.65,15.83,109.76,91.68,1.0
0.0,40.0,78.0,20.0,5.67,19.19,80.15,20.83,0.0
0.0,37.0,72.0,18.0,5.72,18.88,105.41,24.54,0.0
8.0,111.0,15.0,54.0,6.19,27.71,22.06,92.91,3.0
1.0,44.0,63.0,15.0,7.34,26.42,63.47,64.51,3.0
7.0,49.0,55.0,78.0,7.86,18.66,81.71,16.18,1.0
7.0,54.0,61.0,77.0,6.21,18.81,77.54,15.22,1.0
5.0,109.0,21.0,55.0,6.77,24.9,57.45,89.74,2.0
3.0,72.0,60.0,25.0,5.77,18.53,88.1,69.03,3.0
5.0,113.0,30.0,50.0,6.28,26.04,43.88,83.99,2.0
3.0,61.0,44.0,17.0,6.93,26.1,102.27,71.57,3.0
8.0,99.0,6.0,46.0,6.4,28.61,28.99,94.22,3.0
2.0,32.0,13.0,42.0,5.79,23.5,106.62,92.98,3.0
7.0,32.0,60.0,83.0,8.83,19.69,91.76,19.44,1.0
0.0,37.0,56.0,25.0,5.77,22.06,126.73,19.6,0.0
5.0,85.0,22.0,53.0,6.85,25.97,59.46,89.77,2.0
2.0,13.0,30.0,37.0,6.28,20.86,106.87,91.62,3.0
9.0,31.0,53.0,16.0,6.45,28.74,48.55,85.82,1.0
8.0,81.0,25.0,49.0,6.08,29.87,26.26,93.25,3.0
9.0,14.0,57.0,15.0,6.62,29.88,40.12,83.15,1.0
0.0,0.0,65.0,15.0,5.65,23.46,95.84,23.22,0.0
0.0,27.0,80.0,15.0,5.79,19.07,86.22,21.21,0.0
8.0,95.0,16.0,46.0,6.75,27.08,24.45,90.14,3.0
7.0,39.0,71.0,84.0,8.14,20.28,82.52,16.4,1.0
3.0,99.0,50.0,15.0,5.57,18.15,88.08,71.09,3.0
0.0,11.0,71.0,17.0,5.75,19.92,82.69,21.47,0.0
6.0,75.0,38.0,39.0,6.22,23.45,283.93,84.79,0.0
0.0,27.0,56.0,20.0,5.54,19.26,94.95,20.51,0.0
4.0,5.0,18.0,14.0,7.43,33.11,119.17,93.48,1.0
6.0,93.0,53.0,38.0,7.07,26.93,290.68,81.91,0.0
0.0,25.0,63.0,20.0,5.5,15.79,95.17,21.15,0.0
